"regName","shortString","count","avg_days","Group","key"
"Emp_14","0.bortezomib;28.carfilzomib;56.dexamethasone;",8,4,"VKD","bortezomib+carfilzomib+dexamethasone"
"Emp_140","0.thalidomide;56.melphalan;",1,1,"MT","melphalan+thalidomide"
"Emp_141","0.pomalidomide;",9,41,"Pom","pomalidomide"
"Emp_142","0.thalidomide;",129,35,"T","thalidomide"
"Emp_143","0.venetoclax;",37,32,"Ven","venetoclax"
"Emp_15","0.carfilzomib;19.dexamethasone;37.lenalidomide;56.bortezomib;",1,3,NA,"bortezomib+carfilzomib+dexamethasone+lenalidomide"
"Emp_16","0.carfilzomib;19.dexamethasone;37.bortezomib;56.melphalan;",1,3,NA,"bortezomib+carfilzomib+dexamethasone+melphalan"
"Emp_17","0.bortezomib;56.cyclophosphamide;",2,4,"VC","bortezomib+cyclophosphamide"
"Emp_18","0.dexamethasone;19.bortezomib;37.daratumumab;56.cyclophosphamide;",26,3,"DaraVCD","bortezomib+cyclophosphamide+daratumumab+dexamethasone"
"Emp_18","0.bortezomib;19.dexamethasone;37.cyclophosphamide;56.daratumumab;",26,3,"DaraVCD","bortezomib+cyclophosphamide+daratumumab+dexamethasone"
"Emp_18","0.bortezomib;19.cyclophosphamide;37.dexamethasone;56.daratumumab;",26,3,"DaraVCD","bortezomib+cyclophosphamide+daratumumab+dexamethasone"
"Emp_18","0.bortezomib;19.daratumumab;37.cyclophosphamide;56.dexamethasone;",26,3,"DaraVCD","bortezomib+cyclophosphamide+daratumumab+dexamethasone"
"Emp_18","0.bortezomib;19.daratumumab;37.dexamethasone;56.cyclophosphamide;",26,3,"DaraVCD","bortezomib+cyclophosphamide+daratumumab+dexamethasone"
"Emp_18","0.dexamethasone;19.bortezomib;37.cyclophosphamide;56.daratumumab;",26,3,"DaraVCD","bortezomib+cyclophosphamide+daratumumab+dexamethasone"
"Emp_18","0.bortezomib;19.dexamethasone;37.daratumumab;56.cyclophosphamide;",26,3,"DaraVCD","bortezomib+cyclophosphamide+daratumumab+dexamethasone"
"Emp_19","0.bortezomib;14.cyclophosphamide;28.dexamethasone;42.daratumumab;56.lenalidomide;",3,3,NA,"bortezomib+cyclophosphamide+daratumumab+dexamethasone+lenalidomide"
"Emp_19","0.dexamethasone;14.bortezomib;28.cyclophosphamide;42.lenalidomide;56.daratumumab;",3,3,NA,"bortezomib+cyclophosphamide+daratumumab+dexamethasone+lenalidomide"
"Emp_19","0.lenalidomide;14.daratumumab;28.dexamethasone;42.bortezomib;56.cyclophosphamide;",3,3,NA,"bortezomib+cyclophosphamide+daratumumab+dexamethasone+lenalidomide"
"Emp_2","0.carfilzomib;14.daratumumab;28.dexamethasone;42.bortezomib;56.cyclophosphamide;",2,2,NA,"bortezomib+carfilzomib+cyclophosphamide+daratumumab+dexamethasone"
"Emp_2","0.bortezomib;14.daratumumab;28.dexamethasone;42.carfilzomib;56.cyclophosphamide;",2,2,NA,"bortezomib+carfilzomib+cyclophosphamide+daratumumab+dexamethasone"
"Emp_20","0.daratumumab;14.dexamethasone;28.bortezomib;42.cyclophosphamide;56.melphalan;",2,3,NA,"bortezomib+cyclophosphamide+daratumumab+dexamethasone+melphalan"
"Emp_20","0.bortezomib;14.daratumumab;28.dexamethasone;42.cyclophosphamide;56.melphalan;",2,3,NA,"bortezomib+cyclophosphamide+daratumumab+dexamethasone+melphalan"
"Emp_21","0.dexamethasone;14.bortezomib;28.cyclophosphamide;42.thalidomide;56.daratumumab;",3,2,NA,"bortezomib+cyclophosphamide+daratumumab+dexamethasone+thalidomide"
"Emp_21","0.bortezomib;14.daratumumab;28.dexamethasone;42.cyclophosphamide;56.thalidomide;",3,2,NA,"bortezomib+cyclophosphamide+daratumumab+dexamethasone+thalidomide"
"Emp_21","0.daratumumab;14.dexamethasone;28.bortezomib;42.cyclophosphamide;56.thalidomide;",3,2,NA,"bortezomib+cyclophosphamide+daratumumab+dexamethasone+thalidomide"
"Emp_22","0.bortezomib;28.cyclophosphamide;56.dexamethasone;",297,3,"VCD","bortezomib+cyclophosphamide+dexamethasone"
"Emp_22","0.dexamethasone;28.bortezomib;56.cyclophosphamide;",297,3,"VCD","bortezomib+cyclophosphamide+dexamethasone"
"Emp_22","0.bortezomib;28.dexamethasone;56.cyclophosphamide;",297,3,"VCD","bortezomib+cyclophosphamide+dexamethasone"
"Emp_22","0.cyclophosphamide;28.bortezomib;56.dexamethasone;",297,3,"VCD","bortezomib+cyclophosphamide+dexamethasone"
"Emp_22","0.cyclophosphamide;28.dexamethasone;56.bortezomib;",297,3,"VCD","bortezomib+cyclophosphamide+dexamethasone"
"Emp_23","0.bortezomib;14.dexamethasone;28.cyclophosphamide;42.ixazomib;56.lenalidomide;",2,3,"VCDIR","bortezomib+cyclophosphamide+dexamethasone+ixazomib+lenalidomide"
"Emp_23","0.bortezomib;14.cyclophosphamide;28.dexamethasone;42.ixazomib;56.lenalidomide;",2,3,"VCDIR","bortezomib+cyclophosphamide+dexamethasone+ixazomib+lenalidomide"
"Emp_24","0.dexamethasone;11.bortezomib;22.cyclophosphamide;34.thalidomide;45.ixazomib;56.lenalidomide;",1,3,NA,"bortezomib+cyclophosphamide+dexamethasone+ixazomib+lenalidomide+thalidomide"
"Emp_25","0.ixazomib;11.dexamethasone;22.venetoclax;34.bortezomib;45.cyclophosphamide;56.thalidomide;",1,2,NA,"bortezomib+cyclophosphamide+dexamethasone+ixazomib+thalidomide+venetoclax"
"Emp_26","0.bortezomib;19.cyclophosphamide;37.dexamethasone;56.lenalidomide;",13,3,"VRDC","bortezomib+cyclophosphamide+dexamethasone+lenalidomide"
"Emp_26","0.bortezomib;19.dexamethasone;37.cyclophosphamide;56.lenalidomide;",13,3,"VRDC","bortezomib+cyclophosphamide+dexamethasone+lenalidomide"
"Emp_26","0.lenalidomide;19.bortezomib;37.cyclophosphamide;56.dexamethasone;",13,3,"VRDC","bortezomib+cyclophosphamide+dexamethasone+lenalidomide"
"Emp_26","0.dexamethasone;19.bortezomib;37.cyclophosphamide;56.lenalidomide;",13,3,"VRDC","bortezomib+cyclophosphamide+dexamethasone+lenalidomide"
"Emp_26","0.bortezomib;19.dexamethasone;37.lenalidomide;56.cyclophosphamide;",13,3,"VRDC","bortezomib+cyclophosphamide+dexamethasone+lenalidomide"
"Emp_27","0.dexamethasone;14.bortezomib;28.cyclophosphamide;42.melphalan;56.lenalidomide;",12,2,"MVRCD","bortezomib+cyclophosphamide+dexamethasone+lenalidomide+melphalan"
"Emp_27","0.bortezomib;14.cyclophosphamide;28.dexamethasone;42.melphalan;56.lenalidomide;",12,2,"MVRCD","bortezomib+cyclophosphamide+dexamethasone+lenalidomide+melphalan"
"Emp_27","0.bortezomib;14.cyclophosphamide;28.dexamethasone;42.lenalidomide;56.melphalan;",12,2,"MVRCD","bortezomib+cyclophosphamide+dexamethasone+lenalidomide+melphalan"
"Emp_28","0.dexamethasone;11.bortezomib;22.cyclophosphamide;34.melphalan;45.lenalidomide;56.thalidomide;",1,1,"MTRVCD","bortezomib+cyclophosphamide+dexamethasone+lenalidomide+melphalan+thalidomide"
"Emp_29","0.bortezomib;14.cyclophosphamide;28.dexamethasone;42.thalidomide;56.lenalidomide;",3,3,"VRTDC","bortezomib+cyclophosphamide+dexamethasone+lenalidomide+thalidomide"
"Emp_29","0.dexamethasone;14.bortezomib;28.cyclophosphamide;42.thalidomide;56.lenalidomide;",3,3,"VRTDC","bortezomib+cyclophosphamide+dexamethasone+lenalidomide+thalidomide"
"Emp_29","0.dexamethasone;14.lenalidomide;28.bortezomib;42.cyclophosphamide;56.thalidomide;",3,3,"VRTDC","bortezomib+cyclophosphamide+dexamethasone+lenalidomide+thalidomide"
"Emp_3","0.carfilzomib;11.dexamethasone;22.lenalidomide;34.bortezomib;45.cyclophosphamide;56.daratumumab;",3,2,NA,"bortezomib+carfilzomib+cyclophosphamide+daratumumab+dexamethasone+lenalidomide"
"Emp_30","0.bortezomib;19.cyclophosphamide;37.dexamethasone;56.melphalan;",99,2,"CVMD","bortezomib+cyclophosphamide+dexamethasone+melphalan"
"Emp_30","0.dexamethasone;19.bortezomib;37.cyclophosphamide;56.melphalan;",99,2,"CVMD","bortezomib+cyclophosphamide+dexamethasone+melphalan"
"Emp_30","0.melphalan;19.bortezomib;37.cyclophosphamide;56.dexamethasone;",99,2,"CVMD","bortezomib+cyclophosphamide+dexamethasone+melphalan"
"Emp_30","0.bortezomib;19.cyclophosphamide;37.melphalan;56.dexamethasone;",99,2,"CVMD","bortezomib+cyclophosphamide+dexamethasone+melphalan"
"Emp_30","0.bortezomib;19.dexamethasone;37.cyclophosphamide;56.melphalan;",99,2,"CVMD","bortezomib+cyclophosphamide+dexamethasone+melphalan"
"Emp_30","0.bortezomib;19.dexamethasone;37.melphalan;56.cyclophosphamide;",99,2,"CVMD","bortezomib+cyclophosphamide+dexamethasone+melphalan"
"Emp_31","0.dexamethasone;14.bortezomib;28.cyclophosphamide;42.melphalan;56.thalidomide;",35,2,"MCVTD","bortezomib+cyclophosphamide+dexamethasone+melphalan+thalidomide"
"Emp_31","0.bortezomib;14.cyclophosphamide;28.dexamethasone;42.thalidomide;56.melphalan;",35,2,"MCVTD","bortezomib+cyclophosphamide+dexamethasone+melphalan+thalidomide"
"Emp_31","0.dexamethasone;14.bortezomib;28.cyclophosphamide;42.thalidomide;56.melphalan;",35,2,"MCVTD","bortezomib+cyclophosphamide+dexamethasone+melphalan+thalidomide"
"Emp_31","0.bortezomib;14.cyclophosphamide;28.dexamethasone;42.melphalan;56.thalidomide;",35,2,"MCVTD","bortezomib+cyclophosphamide+dexamethasone+melphalan+thalidomide"
"Emp_31","0.melphalan;14.bortezomib;28.cyclophosphamide;42.dexamethasone;56.thalidomide;",35,2,"MCVTD","bortezomib+cyclophosphamide+dexamethasone+melphalan+thalidomide"
"Emp_31","0.bortezomib;14.dexamethasone;28.cyclophosphamide;42.thalidomide;56.melphalan;",35,2,"MCVTD","bortezomib+cyclophosphamide+dexamethasone+melphalan+thalidomide"
"Emp_31","0.melphalan;14.dexamethasone;28.bortezomib;42.cyclophosphamide;56.thalidomide;",35,2,"MCVTD","bortezomib+cyclophosphamide+dexamethasone+melphalan+thalidomide"
"Emp_32","0.bortezomib;19.cyclophosphamide;37.dexamethasone;56.thalidomide;",53,2,"CVTD","bortezomib+cyclophosphamide+dexamethasone+thalidomide"
"Emp_32","0.bortezomib;19.dexamethasone;37.cyclophosphamide;56.thalidomide;",53,2,"CVTD","bortezomib+cyclophosphamide+dexamethasone+thalidomide"
"Emp_32","0.cyclophosphamide;19.dexamethasone;37.thalidomide;56.bortezomib;",53,2,"CVTD","bortezomib+cyclophosphamide+dexamethasone+thalidomide"
"Emp_32","0.dexamethasone;19.bortezomib;37.cyclophosphamide;56.thalidomide;",53,2,"CVTD","bortezomib+cyclophosphamide+dexamethasone+thalidomide"
"Emp_32","0.bortezomib;19.dexamethasone;37.thalidomide;56.cyclophosphamide;",53,2,"CVTD","bortezomib+cyclophosphamide+dexamethasone+thalidomide"
"Emp_32","0.thalidomide;19.bortezomib;37.cyclophosphamide;56.dexamethasone;",53,2,"CVTD","bortezomib+cyclophosphamide+dexamethasone+thalidomide"
"Emp_33","0.bortezomib;19.cyclophosphamide;37.dexamethasone;56.venetoclax;",1,4,"VenVCD","bortezomib+cyclophosphamide+dexamethasone+venetoclax"
"Emp_34","0.bortezomib;56.daratumumab;",2,9,"DaraV","bortezomib+daratumumab"
"Emp_35","0.dexamethasone;28.bortezomib;56.daratumumab;",131,4,"DaraVD","bortezomib+daratumumab+dexamethasone"
"Emp_35","0.bortezomib;28.daratumumab;56.dexamethasone;",131,4,"DaraVD","bortezomib+daratumumab+dexamethasone"
"Emp_35","0.bortezomib;28.dexamethasone;56.daratumumab;",131,4,"DaraVD","bortezomib+daratumumab+dexamethasone"
"Emp_35","0.daratumumab;28.dexamethasone;56.bortezomib;",131,4,"DaraVD","bortezomib+daratumumab+dexamethasone"
"Emp_36","0.ixazomib;19.bortezomib;37.daratumumab;56.dexamethasone;",5,5,NA,"bortezomib+daratumumab+dexamethasone+ixazomib"
"Emp_36","0.bortezomib;19.dexamethasone;37.daratumumab;56.ixazomib;",5,5,NA,"bortezomib+daratumumab+dexamethasone+ixazomib"
"Emp_36","0.bortezomib;19.daratumumab;37.dexamethasone;56.ixazomib;",5,5,NA,"bortezomib+daratumumab+dexamethasone+ixazomib"
"Emp_37","0.dexamethasone;19.bortezomib;37.daratumumab;56.lenalidomide;",5,3,"DaraVRD","bortezomib+daratumumab+dexamethasone+lenalidomide"
"Emp_37","0.bortezomib;19.daratumumab;37.dexamethasone;56.lenalidomide;",5,3,"DaraVRD","bortezomib+daratumumab+dexamethasone+lenalidomide"
"Emp_37","0.dexamethasone;19.lenalidomide;37.bortezomib;56.daratumumab;",5,3,"DaraVRD","bortezomib+daratumumab+dexamethasone+lenalidomide"
"Emp_38","0.daratumumab;14.dexamethasone;28.lenalidomide;42.selinexor;56.bortezomib;",2,8,NA,"bortezomib+daratumumab+dexamethasone+lenalidomide+selinexor"
"Emp_39","0.daratumumab;14.dexamethasone;28.lenalidomide;42.bortezomib;56.thalidomide;",1,11,NA,"bortezomib+daratumumab+dexamethasone+lenalidomide+thalidomide"
"Emp_4","0.dexamethasone;19.carfilzomib;37.bortezomib;56.cyclophosphamide;",18,3,"VCKD","bortezomib+carfilzomib+cyclophosphamide+dexamethasone"
"Emp_4","0.dexamethasone;19.bortezomib;37.cyclophosphamide;56.carfilzomib;",18,3,"VCKD","bortezomib+carfilzomib+cyclophosphamide+dexamethasone"
"Emp_4","0.bortezomib;19.cyclophosphamide;37.dexamethasone;56.carfilzomib;",18,3,"VCKD","bortezomib+carfilzomib+cyclophosphamide+dexamethasone"
"Emp_4","0.bortezomib;19.dexamethasone;37.carfilzomib;56.cyclophosphamide;",18,3,"VCKD","bortezomib+carfilzomib+cyclophosphamide+dexamethasone"
"Emp_4","0.carfilzomib;19.dexamethasone;37.bortezomib;56.cyclophosphamide;",18,3,"VCKD","bortezomib+carfilzomib+cyclophosphamide+dexamethasone"
"Emp_4","0.dexamethasone;19.cyclophosphamide;37.bortezomib;56.carfilzomib;",18,3,"VCKD","bortezomib+carfilzomib+cyclophosphamide+dexamethasone"
"Emp_4","0.dexamethasone;19.carfilzomib;37.cyclophosphamide;56.bortezomib;",18,3,"VCKD","bortezomib+carfilzomib+cyclophosphamide+dexamethasone"
"Emp_40","0.bortezomib;19.daratumumab;37.dexamethasone;56.melphalan;",2,2,NA,"bortezomib+daratumumab+dexamethasone+melphalan"
"Emp_41","0.dexamethasone;19.bortezomib;37.daratumumab;56.pomalidomide;",3,6,"DaraPomVD","bortezomib+daratumumab+dexamethasone+pomalidomide"
"Emp_41","0.dexamethasone;19.pomalidomide;37.bortezomib;56.daratumumab;",3,6,"DaraPomVD","bortezomib+daratumumab+dexamethasone+pomalidomide"
"Emp_41","0.bortezomib;19.daratumumab;37.dexamethasone;56.pomalidomide;",3,6,"DaraPomVD","bortezomib+daratumumab+dexamethasone+pomalidomide"
"Emp_42","0.daratumumab;14.dexamethasone;28.pomalidomide;42.selinexor;56.bortezomib;",1,5,NA,"bortezomib+daratumumab+dexamethasone+pomalidomide+selinexor"
"Emp_43","0.daratumumab;19.dexamethasone;37.bortezomib;56.selinexor;",1,6,NA,"bortezomib+daratumumab+dexamethasone+selinexor"
"Emp_44","0.bortezomib;19.daratumumab;37.dexamethasone;56.thalidomide;",3,2,"DaraVTD","bortezomib+daratumumab+dexamethasone+thalidomide"
"Emp_45","0.bortezomib;56.dexamethasone;",231,4,"VD","bortezomib+dexamethasone"
"Emp_45","0.dexamethasone;56.bortezomib;",231,4,"VD","bortezomib+dexamethasone"
"Emp_46","0.ixazomib;28.bortezomib;56.dexamethasone;",1,5,NA,"bortezomib+dexamethasone+ixazomib"
"Emp_47","0.thalidomide;14.ixazomib;28.dexamethasone;42.lenalidomide;56.bortezomib;",1,9,NA,"bortezomib+dexamethasone+ixazomib+lenalidomide+thalidomide"
"Emp_48","0.ixazomib;19.selinexor;37.dexamethasone;56.bortezomib;",1,17,NA,"bortezomib+dexamethasone+ixazomib+selinexor"
"Emp_49","0.bortezomib;19.dexamethasone;37.thalidomide;56.ixazomib;",1,6,"IVTD","bortezomib+dexamethasone+ixazomib+thalidomide"
"Emp_5","0.bortezomib;14.cyclophosphamide;28.dexamethasone;42.carfilzomib;56.lenalidomide;",4,2,"VKRCD","bortezomib+carfilzomib+cyclophosphamide+dexamethasone+lenalidomide"
"Emp_5","0.carfilzomib;14.dexamethasone;28.bortezomib;42.cyclophosphamide;56.lenalidomide;",4,2,"VKRCD","bortezomib+carfilzomib+cyclophosphamide+dexamethasone+lenalidomide"
"Emp_5","0.dexamethasone;14.bortezomib;28.cyclophosphamide;42.carfilzomib;56.lenalidomide;",4,2,"VKRCD","bortezomib+carfilzomib+cyclophosphamide+dexamethasone+lenalidomide"
"Emp_50","0.bortezomib;28.dexamethasone;56.lenalidomide;",24,5,"VRD","bortezomib+dexamethasone+lenalidomide"
"Emp_50","0.lenalidomide;28.bortezomib;56.dexamethasone;",24,5,"VRD","bortezomib+dexamethasone+lenalidomide"
"Emp_50","0.dexamethasone;28.bortezomib;56.lenalidomide;",24,5,"VRD","bortezomib+dexamethasone+lenalidomide"
"Emp_50","0.dexamethasone;28.lenalidomide;56.bortezomib;",24,5,"VRD","bortezomib+dexamethasone+lenalidomide"
"Emp_51","0.bortezomib;19.dexamethasone;37.melphalan;56.lenalidomide;",4,2,"MVRD","bortezomib+dexamethasone+lenalidomide+melphalan"
"Emp_51","0.bortezomib;19.dexamethasone;37.lenalidomide;56.melphalan;",4,2,"MVRD","bortezomib+dexamethasone+lenalidomide+melphalan"
"Emp_52","0.bortezomib;19.thalidomide;37.dexamethasone;56.lenalidomide;",1,8,"TVRD","bortezomib+dexamethasone+lenalidomide+thalidomide"
"Emp_53","0.bortezomib;28.melphalan;56.dexamethasone;",9,5,"MVD","bortezomib+dexamethasone+melphalan"
"Emp_53","0.bortezomib;28.dexamethasone;56.melphalan;",9,5,"MVD","bortezomib+dexamethasone+melphalan"
"Emp_54","0.bortezomib;28.dexamethasone;56.pomalidomide;",3,2,"PomVD","bortezomib+dexamethasone+pomalidomide"
"Emp_54","0.pomalidomide;28.bortezomib;56.dexamethasone;",3,2,"PomVD","bortezomib+dexamethasone+pomalidomide"
"Emp_55","0.bortezomib;28.dexamethasone;56.selinexor;",8,7,NA,"bortezomib+dexamethasone+selinexor"
"Emp_55","0.dexamethasone;28.selinexor;56.bortezomib;",8,7,NA,"bortezomib+dexamethasone+selinexor"
"Emp_55","0.selinexor;28.bortezomib;56.dexamethasone;",8,7,NA,"bortezomib+dexamethasone+selinexor"
"Emp_55","0.selinexor;28.dexamethasone;56.bortezomib;",8,7,NA,"bortezomib+dexamethasone+selinexor"
"Emp_56","0.bortezomib;28.thalidomide;56.dexamethasone;",11,5,"DTV","bortezomib+dexamethasone+thalidomide"
"Emp_56","0.bortezomib;28.dexamethasone;56.thalidomide;",11,5,"DTV","bortezomib+dexamethasone+thalidomide"
"Emp_56","0.thalidomide;28.bortezomib;56.dexamethasone;",11,5,"DTV","bortezomib+dexamethasone+thalidomide"
"Emp_56","0.dexamethasone;28.bortezomib;56.thalidomide;",11,5,"DTV","bortezomib+dexamethasone+thalidomide"
"Emp_57","0.bortezomib;28.dexamethasone;56.venetoclax;",1,4,NA,"bortezomib+dexamethasone+venetoclax"
"Emp_58","0.bortezomib;56.melphalan;",2,22,"MV","bortezomib+melphalan"
"Emp_59","0.thalidomide;28.bortezomib;56.venetoclax;",1,3,NA,"bortezomib+thalidomide+venetoclax"
